Crop,State,I_E,Model,Value
osg,OR,import,shrs,Undf
osg,OR,export,shrs,0.601130713
osg,PA,import,shrs,Undf
osg,PA,export,shrs,2.402413331
osg,RI,import,shrs,Undf
osg,RI,export,shrs,0.349325551
osg,SC,import,shrs,Undf
osg,SC,export,shrs,0.983260077
osg,SD,import,shrs,Undf
osg,SD,export,shrs,0.198745145
osg,TN,import,shrs,Undf
osg,TN,export,shrs,1.162988845
osg,TX,import,shrs,Undf
osg,TX,export,shrs,5.172478643
osg,UT,import,shrs,Undf
osg,UT,export,shrs,0.548271518
osg,VT,import,shrs,Undf
osg,VT,export,shrs,0.131625742
osg,VA,import,shrs,Undf
osg,VA,export,shrs,4.101145139
osg,WA,import,shrs,Undf
osg,WA,export,shrs,2.059458067
osg,WV,import,shrs,Undf
osg,WV,export,shrs,0.288712393
osg,WI,import,shrs,Undf
osg,WI,export,shrs,0.807352338
osg,WY,import,shrs,Undf
osg,WY,export,shrs,0.114791611
osg,rest,import,shrs,Undf
osg,total,import,shrs,Undf
osg,total,export,shrs,71.89207523
dwe,AL,import,shrs,Undf
dwe,AL,export,shrs,0.10873615
dwe,AK,import,shrs,Undf
dwe,AK,export,shrs,0.022524994
dwe,AR,import,shrs,Undf
dwe,AR,export,shrs,0.058134719
dwe,AZ,import,shrs,Undf
dwe,AZ,export,shrs,0.217721865
dwe,CA,import,shrs,Undf
dwe,CA,export,shrs,1.61750752
dwe,CO,import,shrs,Undf
dwe,CO,export,shrs,0.23097907
dwe,CT,import,shrs,Undf
dwe,CT,export,shrs,0.149723275
dwe,DE,import,shrs,Undf
dwe,DE,export,shrs,0.036328937
dwe,DC,import,shrs,Undf
dwe,DC,export,shrs,0.05195384
dwe,FL,import,shrs,Undf
dwe,FL,export,shrs,0.783960836
dwe,GA,import,shrs,Undf
dwe,GA,export,shrs,0.298539379
dwe,HI,import,shrs,Undf
dwe,HI,export,shrs,0.067248698
dwe,ID,import,shrs,Undf
dwe,ID,export,shrs,0.044594436
dwe,IL,import,shrs,Undf
dwe,IL,export,shrs,0.466175539
dwe,IN,import,shrs,Undf
dwe,IN,export,shrs,0.160368477
dwe,IA,import,shrs,Undf
dwe,IA,export,shrs,0.084729883
dwe,KS,import,shrs,Undf
dwe,KS,export,shrs,0.073199777
dwe,KY,import,shrs,Undf
dwe,KY,export,shrs,0.097413631
dwe,LA,import,shrs,Undf
dwe,LA,export,shrs,0.10488957
dwe,ME,import,shrs,Undf
dwe,ME,export,shrs,0.042513119
dwe,MD,import,shrs,Undf
dwe,MD,export,shrs,0.259429041
dwe,MA,import,shrs,Undf
dwe,MA,export,shrs,0.313153303
dwe,MI,import,shrs,Undf
dwe,MI,export,shrs,0.267714044
dwe,MN,import,shrs,Undf
dwe,MN,export,shrs,0.188861097
dwe,MS,import,shrs,Undf
dwe,MS,export,shrs,0.053054757
dwe,MO,import,shrs,Undf
dwe,MO,export,shrs,0.151820466
dwe,MT,import,shrs,Undf
dwe,MT,export,shrs,0.030396785
dwe,NE,import,shrs,Undf
dwe,NE,export,shrs,0.053544945
dwe,NV,import,shrs,Undf
dwe,NV,export,shrs,0.097953301
dwe,NH,import,shrs,Undf
dwe,NH,export,shrs,0.055188573
dwe,NJ,import,shrs,Undf
dwe,NJ,export,shrs,0.419096115
dwe,NM,import,shrs,Undf
dwe,NM,export,shrs,0.053326541
dwe,NY,import,shrs,Undf
dwe,NY,export,shrs,0.965931676
dwe,NC,import,shrs,Undf
dwe,NC,export,shrs,0.287608574
dwe,ND,import,shrs,Undf
dwe,ND,export,shrs,0.024031658
dwe,OH,import,shrs,Undf
dwe,OH,export,shrs,0.322571825
dwe,OK,import,shrs,Undf
dwe,OK,export,shrs,0.081786583
dwe,OR,import,shrs,Undf
dwe,OR,export,shrs,0.141774436
dwe,PA,import,shrs,Undf
dwe,PA,export,shrs,0.420425008
dwe,RI,import,shrs,Undf
dwe,RI,export,shrs,0.037019437
dwe,SC,import,shrs,Undf
dwe,SC,export,shrs,0.13267839
dwe,SD,import,shrs,Undf
dwe,SD,export,shrs,0.022070147
dwe,TN,import,shrs,Undf
dwe,TN,export,shrs,0.180766681
dwe,TX,import,shrs,Undf
dwe,TX,export,shrs,0.735536625
dwe,UT,import,shrs,Undf
dwe,UT,export,shrs,0.087460026
dwe,VT,import,shrs,Undf
dwe,VT,export,shrs,0.021671726
dwe,VA,import,shrs,Undf
dwe,VA,export,shrs,0.314215585
dwe,WA,import,shrs,Undf
dwe,WA,export,shrs,0.293543682
dwe,WV,import,shrs,Undf
dwe,WV,export,shrs,0.035604298
dwe,WI,import,shrs,Undf
dwe,WI,export,shrs,0.176842585
dwe,WY,import,shrs,Undf
dwe,WY,export,shrs,0.018486322
dwe,rest,import,shrs,Undf
dwe,total,import,shrs,Undf
dwe,total,export,shrs,10.96080795
ISR,AL,import,shrs,Undf
ISR,AL,export,shrs,0.188954387
ISR,AK,import,shrs,Undf
ISR,AK,export,shrs,0.016099122
ISR,AR,import,shrs,Undf
ISR,AR,export,shrs,0.090046388
ISR,AZ,import,shrs,Undf
ISR,AZ,export,shrs,0.297192927
ISR,CA,import,shrs,Undf
ISR,CA,export,shrs,1.594792573
ISR,CO,import,shrs,Undf
ISR,CO,export,shrs,0.267404382
ISR,CT,import,shrs,Undf
ISR,CT,export,shrs,1.019253235
ISR,DE,import,shrs,Undf
ISR,DE,export,shrs,0.226975768
ISR,DC,import,shrs,Undf
ISR,DC,export,shrs,0.062362445
ISR,FL,import,shrs,Undf
ISR,FL,export,shrs,1.188399514
ISR,GA,import,shrs,Undf
ISR,GA,export,shrs,0.52904297
ISR,HI,import,shrs,Undf
ISR,HI,export,shrs,0.067326536
ISR,ID,import,shrs,Undf
ISR,ID,export,shrs,0.053040491
ISR,IL,import,shrs,Undf
ISR,IL,export,shrs,1.504766896
ISR,IN,import,shrs,Undf
ISR,IN,export,shrs,0.526715568
ISR,IA,import,shrs,Undf
ISR,IA,export,shrs,0.676316431
ISR,KS,import,shrs,Undf
ISR,KS,export,shrs,0.215416025
ISR,KY,import,shrs,Undf
ISR,KY,export,shrs,0.242059044
ISR,LA,import,shrs,Undf
ISR,LA,export,shrs,0.218634757
ISR,ME,import,shrs,Undf
ISR,ME,export,shrs,0.088645044
ISR,MD,import,shrs,Undf
ISR,MD,export,shrs,0.370300327
ISR,MA,import,shrs,Undf
ISR,MA,export,shrs,0.625130023
ISR,MI,import,shrs,Undf
ISR,MI,export,shrs,0.505361184
ISR,MN,import,shrs,Undf
ISR,MN,export,shrs,0.493401971
ISR,MS,import,shrs,Undf
ISR,MS,export,shrs,0.086877399
ISR,MO,import,shrs,Undf
ISR,MO,export,shrs,0.383329374
ISR,MT,import,shrs,Undf
ISR,MT,export,shrs,0.033342233
ISR,NE,import,shrs,Undf
ISR,NE,export,shrs,0.431623058
ISR,NV,import,shrs,Undf
ISR,NV,export,shrs,0.133288835
ISR,NH,import,shrs,Undf
ISR,NH,export,shrs,0.150370134
ISR,NJ,import,shrs,Undf
ISR,NJ,export,shrs,0.743306019
ISR,NM,import,shrs,Undf
ISR,NM,export,shrs,0.062980535
ISR,NY,import,shrs,Undf
ISR,NY,export,shrs,2.205562336
ISR,NC,import,shrs,Undf
ISR,NC,export,shrs,0.421526698
ISR,ND,import,shrs,Undf
ISR,ND,export,shrs,0.045057877
ISR,OH,import,shrs,Undf
ISR,OH,export,shrs,1.067726512
ISR,OK,import,shrs,Undf
ISR,OK,export,shrs,0.142251602
ISR,OR,import,shrs,Undf
ISR,OR,export,shrs,0.19513961
ISR,PA,import,shrs,Undf
ISR,PA,export,shrs,1.038912702
ISR,RI,import,shrs,Undf
ISR,RI,export,shrs,0.105915446
ISR,SC,import,shrs,Undf
ISR,SC,export,shrs,0.217033105
ISR,SD,import,shrs,Undf
ISR,SD,export,shrs,0.052329423
ISR,TN,import,shrs,Undf
ISR,TN,export,shrs,0.384369042
ISR,TX,import,shrs,Undf
ISR,TX,export,shrs,1.508093092
ISR,UT,import,shrs,Undf
ISR,UT,export,shrs,0.113953738
ISR,VT,import,shrs,Undf
ISR,VT,export,shrs,0.039933167
ISR,VA,import,shrs,Undf
ISR,VA,export,shrs,0.32574767
ISR,WA,import,shrs,Undf
ISR,WA,export,shrs,0.313774729
ISR,WV,import,shrs,Undf
ISR,WV,export,shrs,0.05357086
ISR,WI,import,shrs,Undf
ISR,WI,export,shrs,0.662272986
ISR,WY,import,shrs,Undf
ISR,WY,export,shrs,0.013145676
ISR,rest,import,shrs,Undf
ISR,total,import,shrs,Undf
ISR,total,export,shrs,21.99907187
fof,AL,import,shrs,Undf
fof,AL,export,shrs,0.042909036
fof,AK,import,shrs,Undf
fof,AK,export,shrs,0.027998951
fof,AR,import,shrs,Undf
fof,AR,export,shrs,0.044479597
fof,AZ,import,shrs,Undf
fof,AZ,export,shrs,0.045233971
fof,CA,import,shrs,Undf
fof,CA,export,shrs,0.82077149
fof,CO,import,shrs,Undf
fof,CO,export,shrs,0.027442829
fof,CT,import,shrs,Undf
fof,CT,export,shrs,0.004889046
fof,DE,import,shrs,Undf
fof,DE,export,shrs,0.002593135
fof,DC,import,shrs,Undf
fof,DC,export,shrs,0.000120122
fof,FL,import,shrs,Undf
fof,FL,export,shrs,0.147738599
fof,GA,import,shrs,Undf
fof,GA,export,shrs,0.071545809
fof,HI,import,shrs,Undf
fof,HI,export,shrs,0.006666877
fof,ID,import,shrs,Undf
fof,ID,export,shrs,0.03923901
fof,IL,import,shrs,Undf
fof,IL,export,shrs,0.03322228
fof,IN,import,shrs,Undf
fof,IN,export,shrs,0.035594087
fof,IA,import,shrs,Undf
fof,IA,export,shrs,0.043425072
fof,KS,import,shrs,Undf
fof,KS,export,shrs,0.030805791
fof,KY,import,shrs,Undf
fof,KY,export,shrs,0.035282594
fof,LA,import,shrs,Undf
fof,LA,export,shrs,0.03983013
fof,ME,import,shrs,Undf
fof,ME,export,shrs,0.038775004
fof,MD,import,shrs,Undf
fof,MD,export,shrs,0.010636254
fof,MA,import,shrs,Undf
fof,MA,export,shrs,0.039712733
fof,MI,import,shrs,Undf
fof,MI,export,shrs,0.041222745
fof,MN,import,shrs,Undf
fof,MN,export,shrs,0.033602254
fof,MS,import,shrs,Undf
fof,MS,export,shrs,0.040503423
fof,MO,import,shrs,Undf
fof,MO,export,shrs,0.030247699
fof,MT,import,shrs,Undf
fof,MT,export,shrs,0.020256041
fof,NE,import,shrs,Undf
fof,NE,export,shrs,0.026264788
fof,NV,import,shrs,Undf
fof,NV,export,shrs,0.002903531
fof,NH,import,shrs,Undf
fof,NH,export,shrs,0.007581762
fof,NJ,import,shrs,Undf
fof,NJ,export,shrs,0.02143364
fof,NM,import,shrs,Undf
fof,NM,export,shrs,0.012732894
fof,NY,import,shrs,Undf
fof,NY,export,shrs,0.032042423
fof,NC,import,shrs,Undf
fof,NC,export,shrs,0.062608677
fof,ND,import,shrs,Undf
fof,ND,export,shrs,0.014844047
fof,OH,import,shrs,Undf
fof,OH,export,shrs,0.040747836
fof,OK,import,shrs,Undf
fof,OK,export,shrs,0.019257687
fof,OR,import,shrs,Undf
fof,OR,export,shrs,0.115280343
fof,PA,import,shrs,Undf
fof,PA,export,shrs,0.052761261
fof,RI,import,shrs,Undf
fof,RI,export,shrs,0.004918819
fof,SC,import,shrs,Undf
fof,SC,export,shrs,0.032424033
fof,SD,import,shrs,Undf
fof,SD,export,shrs,0.014508209
fof,TN,import,shrs,Undf
fof,TN,export,shrs,0.024487953
fof,TX,import,shrs,Undf
fof,TX,export,shrs,0.120524391
fof,UT,import,shrs,Undf
fof,UT,export,shrs,0.007124898
fof,VT,import,shrs,Undf
fof,VT,export,shrs,0.005610046
fof,VA,import,shrs,Undf
fof,VA,export,shrs,0.035325175
fof,WA,import,shrs,Undf
fof,WA,export,shrs,0.159385097
fof,WV,import,shrs,Undf
fof,WV,export,shrs,0.009415456
fof,WI,import,shrs,Undf
fof,WI,export,shrs,0.044772179
fof,WY,import,shrs,Undf
fof,WY,export,shrs,0.005903901
fof,rest,import,shrs,Undf
fof,total,import,shrs,Undf
fof,total,export,shrs,2.627603624
fbp,AL,import,shrs,Undf
fbp,AL,export,shrs,0.799571614
fbp,AK,import,shrs,Undf
fbp,AK,export,shrs,0.255952918
fbp,AR,import,shrs,Undf
fbp,AR,export,shrs,1.168277647
fbp,AZ,import,shrs,Undf
fbp,AZ,export,shrs,0.611132398
fbp,CA,import,shrs,Undf
fbp,CA,export,shrs,8.718311608
fbp,CO,import,shrs,Undf
fbp,CO,export,shrs,1.237238443
fbp,CT,import,shrs,Undf
fbp,CT,export,shrs,0.417400921
fbp,DE,import,shrs,Undf
fbp,DE,export,shrs,0.339338186
fbp,DC,import,shrs,Undf
fbp,DC,export,shrs,0.010883778
fbp,FL,import,shrs,Undf
fbp,FL,export,shrs,2.016353985
fbp,GA,import,shrs,Undf
fbp,GA,export,shrs,4.094810141
fbp,HI,import,shrs,Undf
fbp,HI,export,shrs,0.13338439
fbp,ID,import,shrs,Undf
fbp,ID,export,shrs,0.618865639
fbp,IL,import,shrs,Undf
fbp,IL,export,shrs,3.78559587
fbp,IN,import,shrs,Undf
fbp,IN,export,shrs,2.02797693
fbp,IA,import,shrs,Undf
fbp,IA,export,shrs,2.02246448
fbp,KS,import,shrs,Undf
fbp,KS,export,shrs,1.360620995
fbp,KY,import,shrs,Undf
fbp,KY,export,shrs,2.313346967
fbp,LA,import,shrs,Undf
fbp,LA,export,shrs,0.71420341
fbp,ME,import,shrs,Undf
fbp,ME,export,shrs,0.233664108
fbp,MD,import,shrs,Undf
fbp,MD,export,shrs,0.828741015
fbp,MA,import,shrs,Undf
fbp,MA,export,shrs,0.874271917
fbp,MI,import,shrs,Undf
fbp,MI,export,shrs,1.679205652
fbp,MN,import,shrs,Undf
fbp,MN,export,shrs,1.611704215
fbp,MS,import,shrs,Undf
fbp,MS,export,shrs,0.505644581
fbp,MO,import,shrs,Undf
fbp,MO,export,shrs,2.143758023
fbp,MT,import,shrs,Undf
fbp,MT,export,shrs,0.082683695
fbp,NE,import,shrs,Undf
fbp,NE,export,shrs,1.193265557
fbp,NV,import,shrs,Undf
fbp,NV,export,shrs,0.215884534
fbp,NH,import,shrs,Undf
fbp,NH,export,shrs,0.176437568
fbp,NJ,import,shrs,Undf
fbp,NJ,export,shrs,1.376135606
fbp,NM,import,shrs,Undf
fbp,NM,export,shrs,0.199348315
fbp,NY,import,shrs,Undf
fbp,NY,export,shrs,3.326550011
fbp,NC,import,shrs,Undf
fbp,NC,export,shrs,7.167312112
fbp,ND,import,shrs,Undf
fbp,ND,export,shrs,0.225356814
fbp,OH,import,shrs,Undf
fbp,OH,export,shrs,3.661743718
fbp,OK,import,shrs,Undf
fbp,OK,export,shrs,0.62520397
fbp,OR,import,shrs,Undf
fbp,OR,export,shrs,1.098331662
fbp,PA,import,shrs,Undf
fbp,PA,export,shrs,3.078715697
fbp,RI,import,shrs,Undf
fbp,RI,export,shrs,0.075077542
fbp,SC,import,shrs,Undf
fbp,SC,export,shrs,0.637856906
fbp,SD,import,shrs,Undf
fbp,SD,export,shrs,0.285150112
fbp,TN,import,shrs,Undf
fbp,TN,export,shrs,3.09316017
fbp,TX,import,shrs,Undf
fbp,TX,export,shrs,4.274539978
fbp,UT,import,shrs,Undf
fbp,UT,export,shrs,0.587639804
fbp,VT,import,shrs,Undf
fbp,VT,export,shrs,0.18534204
fbp,VA,import,shrs,Undf
fbp,VA,export,shrs,5.232474816
fbp,WA,import,shrs,Undf
fbp,WA,export,shrs,1.37808637
fbp,WV,import,shrs,Undf
fbp,WV,export,shrs,0.090075315
fbp,WI,import,shrs,Undf
fbp,WI,export,shrs,2.612612535
fbp,WY,import,shrs,Undf
fbp,WY,export,shrs,0.024531445
fbp,rest,import,shrs,Undf
fbp,total,import,shrs,Undf
fbp,total,export,shrs,81.42623612
alt,AL,import,shrs,Undf
alt,AL,export,shrs,0.10724534
alt,AK,import,shrs,Undf
alt,AK,export,shrs,0.001160631
alt,AR,import,shrs,Undf
alt,AR,export,shrs,0.075514368
alt,AZ,import,shrs,Undf
alt,AZ,export,shrs,0.031444689
alt,CA,import,shrs,Undf
alt,CA,export,shrs,3.622628697
alt,CO,import,shrs,Undf
alt,CO,export,shrs,0.058492251
alt,CT,import,shrs,Undf
alt,CT,export,shrs,0.116870748
alt,DE,import,shrs,Undf
alt,DE,export,shrs,0.002211359
alt,DC,import,shrs,Undf
alt,DC,export,shrs,0.001390864
alt,FL,import,shrs,Undf
alt,FL,export,shrs,0.271554804
alt,GA,import,shrs,Undf
alt,GA,export,shrs,0.13355438
alt,HI,import,shrs,Undf
alt,HI,export,shrs,0.023660087
alt,ID,import,shrs,Undf
alt,ID,export,shrs,0.01984169
alt,IL,import,shrs,Undf
alt,IL,export,shrs,0.403022072
alt,IN,import,shrs,Undf
alt,IN,export,shrs,0.111953745
alt,IA,import,shrs,Undf
alt,IA,export,shrs,0.067750808
alt,KS,import,shrs,Undf
alt,KS,export,shrs,0.047295329
alt,KY,import,shrs,Undf
alt,KY,export,shrs,0.066378152
alt,LA,import,shrs,Undf
alt,LA,export,shrs,0.021588634
alt,ME,import,shrs,Undf
alt,ME,export,shrs,0.146435429
alt,MD,import,shrs,Undf
alt,MD,export,shrs,0.123840968
alt,MA,import,shrs,Undf
alt,MA,export,shrs,0.449167349
alt,MI,import,shrs,Undf
alt,MI,export,shrs,0.19514412
alt,MN,import,shrs,Undf
alt,MN,export,shrs,0.123489827
alt,MS,import,shrs,Undf
alt,MS,export,shrs,0.109756238
alt,MO,import,shrs,Undf
alt,MO,export,shrs,0.187088193
alt,MT,import,shrs,Undf
alt,MT,export,shrs,0.006725251
alt,NE,import,shrs,Undf
alt,NE,export,shrs,0.069103314
alt,NV,import,shrs,Undf
alt,NV,export,shrs,0.006384806
alt,NH,import,shrs,Undf
alt,NH,export,shrs,0.064360565
alt,NJ,import,shrs,Undf
alt,NJ,export,shrs,0.343945475
alt,NM,import,shrs,Undf
alt,NM,export,shrs,0.004640593
alt,NY,import,shrs,Undf
alt,NY,export,shrs,1.706112731
alt,NC,import,shrs,Undf
alt,NC,export,shrs,0.322188285
alt,ND,import,shrs,Undf
alt,ND,export,shrs,0.005441775
alt,OH,import,shrs,Undf
alt,OH,export,shrs,0.162465189
alt,OK,import,shrs,Undf
alt,OK,export,shrs,0.071425722
alt,OR,import,shrs,Undf
alt,OR,export,shrs,0.103781124
alt,PA,import,shrs,Undf
alt,PA,export,shrs,0.251949683
alt,RI,import,shrs,Undf
alt,RI,export,shrs,0.007542103
alt,SC,import,shrs,Undf
alt,SC,export,shrs,0.132312182
alt,SD,import,shrs,Undf
alt,SD,export,shrs,0.002440818
alt,TN,import,shrs,Undf
alt,TN,export,shrs,0.186841672
alt,TX,import,shrs,Undf
alt,TX,export,shrs,0.495567997
alt,UT,import,shrs,Undf
alt,UT,export,shrs,0.039580744
alt,VT,import,shrs,Undf
alt,VT,export,shrs,0.027606686
alt,VA,import,shrs,Undf
alt,VA,export,shrs,0.115537552
alt,WA,import,shrs,Undf
alt,WA,export,shrs,0.128074838
alt,WV,import,shrs,Undf
alt,WV,export,shrs,0.009160998
alt,WI,import,shrs,Undf
alt,WI,export,shrs,0.136476782
alt,WY,import,shrs,Undf
alt,WY,export,shrs,0.000464325
alt,rest,import,shrs,Undf
alt,total,import,shrs,Undf
alt,total,export,shrs,10.91861198
pmt,AL,import,shrs,Undf
pmt,AL,export,shrs,4.633034017
pmt,AK,import,shrs,Undf
pmt,AK,export,shrs,0.001668369
pmt,AR,import,shrs,Undf
pmt,AR,export,shrs,1.902280819
pmt,AZ,import,shrs,Undf
pmt,AZ,export,shrs,0.917845619
pmt,CA,import,shrs,Undf
pmt,CA,export,shrs,2.486955446
pmt,CO,import,shrs,Undf
pmt,CO,export,shrs,0.177765378
pmt,CT,import,shrs,Undf
pmt,CT,export,shrs,0.480962921
pmt,DE,import,shrs,Undf
pmt,DE,export,shrs,0.041561751
pmt,DC,import,shrs,Undf
pmt,DC,export,shrs,0.007143963
pmt,FL,import,shrs,Undf
pmt,FL,export,shrs,1.985102601
pmt,GA,import,shrs,Undf
pmt,GA,export,shrs,1.022230614
pmt,HI,import,shrs,Undf
pmt,HI,export,shrs,0.000952751
pmt,ID,import,shrs,Undf
pmt,ID,export,shrs,0.175130817
pmt,IL,import,shrs,Undf
pmt,IL,export,shrs,2.484404437
pmt,IN,import,shrs,Undf
pmt,IN,export,shrs,9.716138777
pmt,IA,import,shrs,Undf
pmt,IA,export,shrs,1.350351739
pmt,KS,import,shrs,Undf
pmt,KS,export,shrs,0.177117431
pmt,KY,import,shrs,Undf
pmt,KY,export,shrs,3.051086371
pmt,LA,import,shrs,Undf
pmt,LA,export,shrs,0.540301164
pmt,ME,import,shrs,Undf
pmt,ME,export,shrs,0.023106182
pmt,MD,import,shrs,Undf
pmt,MD,export,shrs,0.167104693
pmt,MA,import,shrs,Undf
pmt,MA,export,shrs,0.480686972
pmt,MI,import,shrs,Undf
pmt,MI,export,shrs,2.831810369
pmt,MN,import,shrs,Undf
pmt,MN,export,shrs,0.813663122
pmt,MS,import,shrs,Undf
pmt,MS,export,shrs,0.742440017
pmt,MO,import,shrs,Undf
pmt,MO,export,shrs,0.891980489
pmt,MT,import,shrs,Undf
pmt,MT,export,shrs,0.023092675
pmt,NE,import,shrs,Undf
pmt,NE,export,shrs,0.237060533
pmt,NV,import,shrs,Undf
pmt,NV,export,shrs,0.157202895
pmt,NH,import,shrs,Undf
pmt,NH,export,shrs,0.239037009
pmt,NJ,import,shrs,Undf
pmt,NJ,export,shrs,0.673834135
pmt,NM,import,shrs,Undf
pmt,NM,export,shrs,0.046213727
pmt,NY,import,shrs,Undf
pmt,NY,export,shrs,1.942371088
pmt,NC,import,shrs,Undf
pmt,NC,export,shrs,1.232365858
pmt,ND,import,shrs,Undf
pmt,ND,export,shrs,0.086887829
pmt,OH,import,shrs,Undf
pmt,OH,export,shrs,6.334555667
pmt,OK,import,shrs,Undf
pmt,OK,export,shrs,0.400644551
pmt,OR,import,shrs,Undf
pmt,OR,export,shrs,1.60741203
pmt,PA,import,shrs,Undf
pmt,PA,export,shrs,7.778174991
pmt,RI,import,shrs,Undf
pmt,RI,export,shrs,0.196647247
pmt,SC,import,shrs,Undf
pmt,SC,export,shrs,1.192828565
pmt,SD,import,shrs,Undf
pmt,SD,export,shrs,0.050543879
pmt,TN,import,shrs,Undf
pmt,TN,export,shrs,1.735167614
pmt,TX,import,shrs,Undf
pmt,TX,export,shrs,3.329557097
pmt,UT,import,shrs,Undf
pmt,UT,export,shrs,1.41235909
pmt,VT,import,shrs,Undf
pmt,VT,export,shrs,0.022986094
pmt,VA,import,shrs,Undf
pmt,VA,export,shrs,0.649130852
pmt,WA,import,shrs,Undf
pmt,WA,export,shrs,0.733883483
pmt,WV,import,shrs,Undf
pmt,WV,export,shrs,0.8515646
pmt,WI,import,shrs,Undf
pmt,WI,export,shrs,2.305423965
pmt,WY,import,shrs,Undf
pmt,WY,export,shrs,0.01036465
pmt,rest,import,shrs,Undf
pmt,total,import,shrs,Undf
pmt,total,export,shrs,70.35213696
ogs,AL,import,shrs,Undf
ogs,AL,export,shrs,0.106432687
ogs,AK,import,shrs,Undf
ogs,AK,export,shrs,1.276849457
ogs,AR,import,shrs,Undf
ogs,AR,export,shrs,0.081995137
ogs,AZ,import,shrs,Undf
ogs,AZ,export,shrs,0.004726196
ogs,CA,import,shrs,Undf
ogs,CA,export,shrs,1.561443333
ogs,CO,import,shrs,Undf
ogs,CO,export,shrs,2.246200461
ogs,CT,import,shrs,Undf
ogs,DE,import,shrs,Undf
ogs,DC,import,shrs,Undf
ogs,FL,import,shrs,Undf
ogs,FL,export,shrs,0.010120275
ogs,GA,import,shrs,Undf
ogs,HI,import,shrs,Undf
ogs,ID,import,shrs,Undf
ogs,ID,export,shrs,0.003467767
ogs,IL,import,shrs,Undf
ogs,IL,export,shrs,0.03257883
ogs,IN,import,shrs,Undf
ogs,IN,export,shrs,0.009290346
ogs,IA,import,shrs,Undf
ogs,KS,import,shrs,Undf
ogs,KS,export,shrs,0.166799471
ogs,KY,import,shrs,Undf
ogs,KY,export,shrs,0.03784916
ogs,LA,import,shrs,Undf
ogs,LA,export,shrs,1.319877884
ogs,ME,import,shrs,Undf
ogs,MD,import,shrs,Undf
ogs,MD,export,shrs,0.000155942
ogs,MA,import,shrs,Undf
ogs,MA,export,shrs,0.000178225
ogs,MI,import,shrs,Undf
ogs,MI,export,shrs,0.029382876
ogs,MN,import,shrs,Undf
ogs,MN,export,shrs,0.004992779
ogs,MS,import,shrs,Undf
ogs,MS,export,shrs,0.093688291
ogs,MO,import,shrs,Undf
ogs,MO,export,shrs,0.000601398
ogs,MT,import,shrs,Undf
ogs,MT,export,shrs,0.095116494
ogs,NE,import,shrs,Undf
ogs,NE,export,shrs,0.002179946
ogs,NV,import,shrs,Undf
ogs,NV,export,shrs,0.000579472
ogs,NH,import,shrs,Undf
ogs,NJ,import,shrs,Undf
ogs,NJ,export,shrs,0.006061126
ogs,NM,import,shrs,Undf
ogs,NM,export,shrs,0.77076538
ogs,NY,import,shrs,Undf
ogs,NY,export,shrs,0.016139057
ogs,NC,import,shrs,Undf
ogs,NC,export,shrs,0.000934975
ogs,ND,import,shrs,Undf
ogs,ND,export,shrs,1.061385764
ogs,OH,import,shrs,Undf
ogs,OH,export,shrs,0.625109418
ogs,OK,import,shrs,Undf
ogs,OK,export,shrs,4.428604592
ogs,OR,import,shrs,Undf
ogs,PA,import,shrs,Undf
ogs,PA,export,shrs,1.245389219
ogs,RI,import,shrs,Undf
ogs,SC,import,shrs,Undf
ogs,SC,export,shrs,0.000289598
ogs,SD,import,shrs,Undf
ogs,SD,export,shrs,0.00164739
ogs,TN,import,shrs,Undf
ogs,TN,export,shrs,0.001915508
ogs,TX,import,shrs,Undf
ogs,TX,export,shrs,22.54846062
ogs,UT,import,shrs,Undf
ogs,UT,export,shrs,0.128329064
ogs,VT,import,shrs,Undf
ogs,VA,import,shrs,Undf
ogs,VA,export,shrs,0.015290744
ogs,WA,import,shrs,Undf
ogs,WA,export,shrs,0.000824309
ogs,WV,import,shrs,Undf
ogs,WV,export,shrs,0.5747477
ogs,WI,import,shrs,Undf
ogs,WI,export,shrs,0.000579522
ogs,WY,import,shrs,Undf
ogs,WY,export,shrs,0.529052181
ogs,rest,import,shrs,Undf
ogs,total,import,shrs,Undf
ogs,total,export,shrs,39.04003259
uti,AL,import,shrs,Undf
uti,AL,export,shrs,0.028734091
uti,AK,import,shrs,Undf
uti,AK,export,shrs,0.004553221
uti,AR,import,shrs,Undf
uti,AR,export,shrs,0.015785981
uti,AZ,import,shrs,Undf
uti,AZ,export,shrs,0.033249133
uti,CA,import,shrs,Undf
uti,CA,export,shrs,0.195886838
uti,CO,import,shrs,Undf
uti,CO,export,shrs,0.021591701
uti,CT,import,shrs,Undf
uti,CT,export,shrs,0.022662227
uti,DE,import,shrs,Undf
uti,DE,export,shrs,0.005288101
uti,DC,import,shrs,Undf
uti,DC,export,shrs,0.005583165
uti,FL,import,shrs,Undf
uti,FL,export,shrs,0.087034008
uti,GA,import,shrs,Undf
uti,GA,export,shrs,0.049592702
uti,HI,import,shrs,Undf
